simiter,remiter,R,W,numerical,elementcount,nodecount,meshtime,tthtime,nextime
3,0,1.1666666666666668e-05,5.666666666666666e-06,7.82531e-11,325,112,0.9868373870849609,1.0957398414611816,0.061299800872802734
3,0,1.1666666666666668e-05,5.666666666666666e-06,3.41264e-11,3051,1024,1.4153976440429688,4.791841983795166,0.1404263973236084
3,1,1.1666666666666668e-05,5.666666666666666e-06,3.21341e-11,15612,5233,5.605781555175781,20.033339500427246,0.1842970848083496
3,2,1.1666666666666668e-05,5.666666666666666e-06,3.19186e-11,32530,10730,12.01930022239685,46.5504105091095,0.3710188865661621
3,3,1.1666666666666668e-05,5.666666666666666e-06,3.19186e-11,45126,14530,17.92764949798584,1.1393349170684814,0.3784606456756592
4,0,1.2222222222222222e-05,5.222222222222222e-06,7.88496e-11,405,134,0.41820287704467773,0.7408559322357178,0.05297350883483887
4,0,1.2222222222222222e-05,5.222222222222222e-06,4.34348e-11,2327,788,0.9683046340942383,2.3834052085876465,0.08328843116760254
4,1,1.2222222222222222e-05,5.222222222222222e-06,3.83285e-11,12128,4086,3.234633207321167,13.980219841003418,0.1563713550567627
4,2,1.2222222222222222e-05,5.222222222222222e-06,3.74354e-11,29898,9907,7.952203750610352,36.179869174957275,0.44676637649536133
4,3,1.2222222222222222e-05,5.222222222222222e-06,3.73654e-11,44039,14235,16.529595851898193,58.757935523986816,0.6823489665985107
5,0,1.2777777777777779e-05,4.777777777777777e-06,8.33467e-11,433,143,0.6331191062927246,1.4206852912902832,0.0987856388092041
5,0,1.2777777777777779e-05,4.777777777777777e-06,6.05945e-11,2229,755,1.295276403427124,2.1079277992248535,0.059810638427734375
5,1,1.2777777777777779e-05,4.777777777777777e-06,4.56994e-11,11023,3710,2.4462785720825195,10.147133350372314,0.16791749000549316
5,2,1.2777777777777779e-05,4.777777777777777e-06,4.4173e-11,29295,9728,8.322771787643433,34.28904414176941,0.3500809669494629
5,3,1.2777777777777779e-05,4.777777777777777e-06,4.41977e-11,44200,14391,13.541044473648071,56.209248781204224,0.6270325183868408
6,0,1.3333333333333333e-05,4.333333333333333e-06,1.19695e-10,293,109,0.426039457321167,1.2634053230285645,0.08115363121032715
6,0,1.3333333333333333e-05,4.333333333333333e-06,9.04363e-11,2470,857,1.6440064907073975,2.0814082622528076,0.06328272819519043
6,1,1.3333333333333333e-05,4.333333333333333e-06,5.51324e-11,10220,3450,2.2945685386657715,9.515684843063354,0.15140533447265625
6,2,1.3333333333333333e-05,4.333333333333333e-06,5.24332e-11,27247,9045,6.989797592163086,29.518112182617188,0.32523298263549805
6,3,1.3333333333333333e-05,4.333333333333333e-06,5.24577e-11,43840,14290,13.351347923278809,57.083773374557495,0.46564316749572754
7,0,1.388888888888889e-05,3.888888888888889e-06,1.41369e-10,233,95,0.29898548126220703,1.0975656509399414,0.0597381591796875
7,0,1.388888888888889e-05,3.888888888888889e-06,1.42315e-10,2632,936,1.5094499588012695,2.6870172023773193,0.08227801322937012
7,1,1.388888888888889e-05,3.888888888888889e-06,6.65159e-11,9643,3245,3.1427865028381348,8.731002807617188,0.12652182579040527
7,2,1.388888888888889e-05,3.888888888888889e-06,6.15252e-11,25155,8388,6.158592462539673,25.70230197906494,0.2675166130065918
7,3,1.388888888888889e-05,3.888888888888889e-06,6.15252e-11,43048,14096,13.733161926269531,0.8503978252410889,0.26334047317504883
8,0,1.4444444444444446e-05,3.4444444444444444e-06,1.45133e-10,364,129,0.37230873107910156,0.631659746170044,0.055661678314208984
8,0,1.4444444444444446e-05,3.4444444444444444e-06,1.15561e-10,2301,779,1.2052879333496094,1.9402365684509277,0.060189247131347656
8,1,1.4444444444444446e-05,3.4444444444444444e-06,7.94812e-11,8652,2922,2.295785903930664,7.138497829437256,0.1320657730102539
8,2,1.4444444444444446e-05,3.4444444444444444e-06,7.32667e-11,23541,7860,6.010637283325195,22.993903160095215,0.2523777484893799
8,3,1.4444444444444446e-05,3.4444444444444444e-06,7.29692e-11,40936,13433,12.681922912597656,48.78598070144653,0.4237637519836426
9,0,1.5e-05,3e-06,1.69488e-10,265,104,0.3230757713317871,1.0304138660430908,0.0583956241607666
9,0,1.5e-05,3e-06,2.57206e-10,2835,992,1.4070990085601807,2.108933210372925,0.06981492042541504
9,1,1.5e-05,3e-06,9.64957e-11,8589,2886,2.557753801345825,7.656962633132935,0.11539173126220703
9,2,1.5e-05,3e-06,8.78504e-11,20879,6991,5.875269412994385,18.580936670303345,0.23228740692138672
9,3,1.5e-05,3e-06,8.73262e-11,38436,12653,11.422453165054321,43.47378873825073,0.5489208698272705
